name,discount,url,number,sold_number,text,,,6
Tie  Dye Contrast Mesh One Piece Swimsuit,0,//img.ltwebstatic.com/images3_pi/2021/12/29/1640779257fffbe37d237111c863be9661087b5799_thumbnail_405x552.jpg,58,167,"['Multicolor ', 'Casual ', 'Plain ', 'Tank ', 'V neck ', 'Lettuce Trim, Rib-Knit ', 'Crop ', 'Regular Fit ', 'Slight Stretch ', 'Machine wash or professional dry clean ', 'Knitted Fabric ', '97% Polyester, 3% Elastane ', 'No ']",,,
SHEIN EZwear 3pcs Lettuce Trim Rib-knit Tank Top,0,//img.ltwebstatic.com/images3_pi/2021/07/28/16274467880f56693d14239de38395cd8b78519399_thumbnail_405x552.jpg,5,150,"['Multicolor ', 'Cute ', 'All Over Print ', 'Tiered Layer, Ruffle Hem, Tie Front ', 'Tie Neck ', 'Smock ', 'Sleeveless ', 'Natural ', 'Layered/Tiered ', 'Short ', 'Regular Fit ', 'Non-Stretch ', 'Woven Fabric ', '100% Polyester ', 'Machine wash or professional dry clean ', 'No ']",,,
SHEIN Frenchy Ruffle Armhole Floral Print Top,0,//img.ltwebstatic.com/images3_pi/2021/04/27/1619486279d60736e45ad8a14c4156c4d3a6980c04_thumbnail_405x552.jpg,39,78,"['Multicolor ', 'Colorblock ', 'Straight Leg ', 'Zipper Fly ', 'Button, Pocket, Raw Hem, Zipper ', 'High Waist ', 'Short ', 'Regular Fit ', 'Non-Stretch ', 'Denim ', '85% Cotton, 15% Polyester ', 'Machine wash, do not dry clean ', 'Unlined ', 'No ']",,,
Fairycore Skeleton Pattern Distressed Sweater,0,//img.ltwebstatic.com/images3_pi/2023/03/06/16780718955a11e604ed3272629dff4979488467cb_thumbnail_405x552.jpg,52,45,"['Burgundy ', 'Casual ', 'Plain ', 'Shirt ', 'Collar ', 'Button Front ', 'Short Sleeve ', 'Batwing Sleeve ', 'Regular ', 'Regular Fit ', 'Non-Stretch ', 'Woven Fabric ', '55% Viscose, 42% Polyester, 3% Elastane ', 'Machine wash or professional dry clean ', 'No ']",,,
Camo Print Split Thigh Skirt,0,//img.ltwebstatic.com/images3_pi/2023/06/27/16878709069e24c98a4c42ea699736afa82b10a315_thumbnail_405x552.jpg,26,184,"['Black ', 'Elegant ', 'Plain ', 'Contrast Mesh ', 'Wireless Bra ', 'Asymmetrical Neck ', 'Slight Stretch ', 'Fabric ', '80% Polyamide, 20% Elastane ', 'Hand wash,do not dry clean ', 'Lined ', 'Removable Padding ']",,,
SHEIN EZwear Two Tone Ribbed Knit Bodysuit,0,//img.ltwebstatic.com/images3_pi/2022/06/28/1656378413d7539d775603821d0e1893ec8801fdea_thumbnail_405x552.jpg,32,344,"['White ', 'Plain ', 'Flare Leg ', 'Zipper Fly ', 'Button, Pocket, Zipper ', 'Natural ', 'Long ', 'Regular Fit ', 'Medium Stretch ', 'Denim ', '69% Cotton, 26% Polyester, 3% Viscose, 2% Elastane ', 'Machine wash, do not dry clean ', 'Unlined ', 'No ', 'No ']",,,
AAmilife Open Front Solid Cardigan,0,//img.ltwebstatic.com/images3_pi/2021/06/02/162261326280375726e3bdf21d3bcb87234de393f4_thumbnail_405x552.jpg,39,83,"['Light Wash ', 'Plain ', 'Straight Leg ', 'Zipper Fly ', 'Button, Pocket, Ripped, Zipper ', 'High Waist ', 'Short ', 'Skinny ', 'High Stretch ', 'Denim ', '70% Cotton, 28% Polyester, 2% Elastane ', 'Machine wash, do not dry clean ', 'Yes ', 'No ']",,,
SHEIN EZwear Raw Hem Ripped Denim Shorts,0,//img.ltwebstatic.com/images3_pi/2020/04/20/158737673348080df49438164f3154cb5fcf278604_thumbnail_405x552.jpg,31,95,"['Black and White ', 'Boho ', 'Tie Dye ', 'High Waist ', 'Wireless Bra ', 'Halter ', 'High Stretch ', 'Machine wash, do not dry clean ', 'Removable Padding ', 'Fabric ', '80% Polyamide, 20% Elastane ', '82% Polyester, 18% Elastane ', 'Lined ']",,,
Cut-out Contrast Binding One Piece Swimsuit,0,//img.ltwebstatic.com/images3_pi/2022/02/24/1645688135845ab656135e16cac0f32b1af9b43c10_thumbnail_405x552.jpg,34,88,"['Mint Blue ', 'Boho ', 'Ditsy Floral ', 'Ruffle, Wrap, Asymmetrical ', 'V neck ', 'A Line ', 'Short Sleeve ', 'Flounce Sleeve ', 'High Waist ', 'Asymmetrical ', 'Long ', 'Regular Fit ', 'Non-Stretch ', 'Fabric ', '100% Polyester ', 'Machine wash or professional dry clean ', 'No ']",,,
SHEIN Qutie Striped Pattern Halter Knit Top,0,//img.ltwebstatic.com/images3_pi/2022/02/10/16444762567e47ef25fbf09794afbef08367900800_thumbnail_405x552.jpg,50,70,"['White ', 'Casual ', 'Leopard Print ', 'Shirt ', 'Collar ', 'Button, Pocket ', 'Long Sleeve ', 'Drop Shoulder ', 'Long ', 'Oversized ', 'Slight Stretch ', 'Corduroy ', '100% Polyester ', 'Machine wash or professional dry clean ', 'Unlined ', 'No Padding ', 'No ']",,,
SHEIN Slayr Random Tropical Print Crop Tank Top & Tie Front Pencil Skirt,0,//img.ltwebstatic.com/images3_pi/2022/07/18/16581388226494eb254eff1b09982d391011aa05d3_thumbnail_405x552.jpg,22,181,"['Black ', 'Sexy ', 'Plain ', 'Twist, Backless ', 'Regular ', 'Pullovers ', 'Round Neck ', 'Long Sleeve ', 'Drop Shoulder ', 'Oversized ', 'High Stretch ', 'Fabric ', '100% Polyester ', 'Hand wash or professional dry clean ', 'No ']",,,
Striped Bikini Set Tank Top & Hipster Bottom 2 Piece Bathing Suit,0,//img.ltwebstatic.com/images3_pi/2021/04/20/161888461169c91f6f9ca0e3912b2e8e25bb968294_thumbnail_405x552.jpg,34,112,"['Navy Blue ', 'Boho ', 'Tropical ', 'Tie Back ', 'High Cut ', 'Triangle, Wireless Bra ', 'Halter ', '3 Piece Set ', 'High Stretch ', 'Hand wash,do not dry clean ', 'Removable Padding ', 'Fabric ', '82% Polyester, 18% Elastane ', 'Lined ']",,,
SHEIN LUNE Striped Paper Bag Waist Belted Shorts,0,//img.ltwebstatic.com/images3_pi/2021/03/11/16154511204dbfb7ee774557815774ac6e24d7bf50_thumbnail_405x552.jpg,50,104,"['Blue ', 'Casual ', 'Plain ', 'Cargo Pants ', 'Drawstring Waist ', 'Drawstring, Pocket ', 'High Waist ', 'Long ', 'Loose ', 'Non-Stretch ', 'Fabric ', '100% Polyester ', 'Machine wash or professional dry clean ', 'Unlined ', 'No ']",,,
SHEIN EZwear Rhinestone Letter & Heart Pattern Tank Top,0,//img.ltwebstatic.com/images3_pi/2023/01/13/167359237966dbc80fa288e50d9da33123608cbaff_thumbnail_405x552.jpg,41,165,"['Multicolor ', 'Casual ', 'Floral, All Over Print ', 'Other ', 'Long Sleeve ', 'Regular Sleeve ', 'Crop ', 'Regular Fit ', 'High Stretch ', 'Fabric ', '95% Polyester, 5% Elastane ', 'Machine wash or professional dry clean ', 'No ']",,,
SHEIN EZwear Solid Round Neck Sweatshirt,0,//img.ltwebstatic.com/images3_pi/2021/09/18/1631929643fea9223288528695e1d97dff9b450af7_thumbnail_405x552.jpg,65,230,"['Multicolor ', 'Boho ', 'All Over Print ', 'Top ', 'V neck ', 'Button ', 'Half Sleeve ', 'Batwing Sleeve ', 'Regular ', 'Regular Fit ', 'Non-Stretch ', 'Fabric ', '100% Viscose ', 'Machine wash or professional dry clean ', 'No ']",,,
3pack Allover Print Halter Bikini Swimsuit & Cover Up,0,//img.ltwebstatic.com/images3_pi/2022/08/25/1661393845a23533d082887feb2f8bcecb0ea6bf0e_thumbnail_405x552.jpg,9,130,"['Black ', 'Casual ', 'Plain ', 'Ruched ', 'Asymmetrical Neck ', 'Bodycon ', 'Sleeveless ', 'Natural ', 'Pencil ', 'Mini ', 'Slim Fit ', 'High Stretch ', 'Fabric ', '95% Polyester, 5% Elastane ', 'Machine wash or professional dry clean ', 'No ']",,,
SHEIN EZwear Gingham Print Slant Pocket Straight Leg Pants,0,//img.ltwebstatic.com/images3_pi/2022/06/16/1655344430895ec4ede816384ac5bf95015ee0dc76_thumbnail_405x552.jpg,49,68,"['Light Wash ', 'Floral, Graphic ', 'Straight Leg ', 'Zipper Fly ', 'Button, Cut Out, Pocket, Ripped, Zipper ', 'High Waist ', 'Long ', 'Regular Fit ', 'Non-Stretch ', 'Denim ', '85% Cotton, 15% Polyester ', 'Machine wash, do not dry clean ', 'Unlined ', 'No ']",,,
SHEIN EZwear 2pcs Crop Cami Top,0,//img.ltwebstatic.com/images3_pi/2022/01/11/1641885701f7c962e85e431367e25ed30b0b1bbcbe_thumbnail_405x552.jpg,34,285,"['White ', 'Casual ', 'Plain ', 'Cami ', 'Spaghetti Strap ', 'Crop ', 'Slim Fit ', 'Slight Stretch ', 'Fabric ', '94% Cotton, 6% Elastane ', 'Machine wash or professional dry clean ', 'No ']",,,
SHEIN VCAY Frill Neck Petal Sleeve Ruffle Hem Smock Dress,0,//img.ltwebstatic.com/images3_pi/2022/12/19/16714436325c11749872d215aab06fc2a2ad855383_thumbnail_405x552.jpg,34,56,"['Multicolor ', 'Casual ', 'Geometric ', 'Ripped ', 'Regular ', 'Pullovers ', 'Round Neck ', 'Long Sleeve ', 'Drop Shoulder ', 'Regular Fit ', 'Medium Stretch ', 'Machine wash or professional dry clean ', 'No ']",,,
SHEIN SXY Notched Neck Sleeveless Unitard Romper,0,//img.ltwebstatic.com/images3_pi/2022/04/07/16492958168bf1a4a664a640af7336a60b144dfaab_thumbnail_405x552.jpg,34,399,"['Black ', 'Casual ', 'Graphic ', 'Pullovers ', 'Round Neck ', 'Long Sleeve ', 'Regular Sleeve ', 'Regular ', 'Regular Fit ', 'Non-Stretch ', 'Fabric ', '95% Polyester, 5% Elastane ', 'Hand wash,do not dry clean ', 'No ']",,,
SHEIN Essnce Solid Wide Leg Pants,0,//img.ltwebstatic.com/images3_pi/2023/04/24/1682305085cc671be8e55ec6aac7c803a86a23a276_thumbnail_405x552.jpg,45,86,"['Black ', 'Plain ', 'Drawstring, Ruched ', 'Shorts ', 'Wireless Bra ', 'V neck ', '2 Piece Set ', 'High Stretch ', 'Machine wash, do not dry clean ', 'Removable Padding ', 'Fabric ', '80% Polyamide, 20% Elastane ', 'Lined ']",,,
Textured Bikini Set Halter Triangle Bra Top & Tie Side Bikini Bottom 2 Piece Bathing Suit,0,//img.ltwebstatic.com/images3_pi/2022/05/09/165208450327bf7a4be53fcd60da708ac70779aef8_thumbnail_405x552.jpg,54,194,"['Yellow ', 'Casual ', 'Butterfly, All Over Print ', 'Top ', 'Round Neck ', 'Short Sleeve ', 'Batwing Sleeve ', 'Regular ', 'Regular Fit ', 'Non-Stretch ', 'Fabric ', '95% Polyester, 5% Elastane ', 'Machine wash or professional dry clean ', 'No ']",,,
SHEIN Privé Floral And Striped Print Button Up Shirt,0,//img.ltwebstatic.com/images3_pi/2022/11/22/16690863081bf04ddcb8bdc338be15d62760df674c_thumbnail_405x552.jpg,41,213,"['Black ', 'Casual ', 'Plain ', 'Frill ', 'Off the Shoulder ', 'Tunic ', 'Short Sleeve ', 'Regular Sleeve ', 'Natural ', 'Straight ', 'Short ', 'Regular Fit ', 'Non-Stretch ', 'Fabric ', '100% Polyester ', 'Machine wash or professional dry clean ', 'No ']",,,
SHEIN LUNE Round Neck Ruched Puff Sleeve Tee,0,//img.ltwebstatic.com/images3_pi/2022/07/20/1658299245b3950b079705a25f59a7d566092a40a6_thumbnail_405x552.jpg,53,197,"['Black ', 'Casual ', 'Plain ', 'Tank ', 'Round Neck ', 'Rib-Knit ', 'Regular ', 'Regular Fit ', 'High Stretch ', 'Knitted Fabric ', '95% Polyester, 5% Elastane ', 'Machine wash or professional dry clean ', 'Semi-Sheer ']",,,
SHEIN EZwear Grommet Buckle Detail Ripped Skinny Jeans,0,//img.ltwebstatic.com/images3_pi/2022/10/29/1667007531bcabf20d899bc5670ae82fdeb10b99cd_thumbnail_405x552.jpg,49,63,"['Black and White ', 'Boho ', 'All Over Print ', 'Drawstring ', 'Shorts ', 'Wireless Bra ', 'Spaghetti Strap ', '3 Piece Set ', 'High Stretch ', 'Hand wash or professional dry clean ', 'Removable Padding ', 'Fabric ', '82% Polyester, 18% Elastane ', 'Lined ']",,,
Mono Bikini Set Smocked Micro Triangle Bra & Tie Side Bottom 2 Piece Swimsuit,0,//img.ltwebstatic.com/images3_pi/2021/04/08/1617867112f692eac27d40748522bf717930627650_thumbnail_405x552.jpg,44,47,"['Green ', 'Casual ', 'Plain ', 'Top ', 'Round Neck ', 'Tie Front ', 'Half Sleeve ', 'Batwing Sleeve ', 'Regular ', 'Regular Fit ', 'Non-Stretch ', 'Fabric ', '100% Polyester ', 'Machine wash or professional dry clean ', 'No ']",,,
SHEIN VCAY Floral Print Batwing Sleeve Knot Cuff Blouse,0,//img.ltwebstatic.com/images3_pi/2023/01/03/167272904157649fff679bd49d271f455e0ff3e8b8_thumbnail_405x552.jpg,37,114,"['Green ', 'Boho ', 'Ditsy Floral ', 'Button ', 'Round Neck ', 'A Line ', 'Short Sleeve ', 'High Waist ', 'Flared ', 'Short ', 'Regular Fit ', 'Non-Stretch ', 'Fabric ', '100% Polyester ', 'Machine wash, do not dry clean,wash with the soft detergent ', 'No ']",,,
SHEIN EZwear Letter Graphic Oversized Longline Tee,0,//img.ltwebstatic.com/images3_pi/2021/07/08/16257518917f5aa7bd75f65793fa5aec5186b5b3d1_thumbnail_405x552.jpg,58,137,"['White ', 'Boho ', 'Plain ', 'Cami ', 'Spaghetti Strap ', 'Button Front, Eyelet Embroidery ', 'Regular ', 'Regular Fit ', 'Medium Stretch ', 'Knitted Fabric ', '95% Polyester, 5% Elastane ', 'Machine wash, do not dry clean ', 'Semi-Sheer ']",,,
SHEIN Essnce Raw Cut Bootcut Leg Jeans,0,//img.ltwebstatic.com/images3_pi/2022/08/30/1661832371e0b9589ea8facc0cc1a91924ca258603_thumbnail_405x552.jpg,46,65,"['Beige ', 'Casual ', 'Plain ', 'Wide Leg ', 'Drawstring Waist ', 'Drawstring, Pocket ', 'High Waist ', 'Long ', 'Loose ', 'Non-Stretch ', 'Fabric ', '86% Viscose, 14% Linen ', 'Machine wash or professional dry clean ', 'Unlined ', 'No ']",,,
Academia Striped Pattern Drop Shoulder Sweater,0,//img.ltwebstatic.com/images3_pi/2023/03/03/1677813922c461b2baf312bd565b63099930b7c72b_thumbnail_405x552.jpg,10,18,"['Light Grey ', 'Plain ', 'Jogger ', 'High Waist ', 'Pocket ', 'Long ', 'Regular Fit ', 'Elastic Waist ', 'Slight Stretch ', 'Fabric ', '97% Polyester, 3% Elastane ', 'Machine wash or professional dry clean ', 'Unlined ', 'No ']",,,
SHEIN VCAY Ditsy Floral Print Ruffle Trim Keyhole Back Blouse,0,//img.ltwebstatic.com/images3_pi/2023/06/20/1687243233fe27daed965df3f9b2443f5273e06f1c_thumbnail_405x552.jpg,15,24,"['Multicolor ', 'Casual ', 'All Over Print ', 'Button ', 'Halter ', 'A Line ', 'Sleeveless ', 'Natural ', 'Pleated ', 'Short ', 'Regular Fit ', 'Non-Stretch ', 'Fabric ', '100% Polyester ', 'Machine wash, do not dry clean,wash with the soft detergent ', 'No ']",,,
4pack Lace Up Halter Thong Bikini Swimsuit & Cover Up Top With Skirt Set,0,//img.ltwebstatic.com/images3_pi/2022/03/16/16474244632bad1b6cf1b5f61420b184298b2c89bd_thumbnail_405x552.jpg,28,83,"['Multicolor ', 'Casual ', 'Track Shorts ', 'Drawstring Waist ', 'Drawstring ', 'Natural ', 'Short ', 'Regular Fit ', 'Slight Stretch ', 'Fabric ', '95% Polyester, 5% Elastane ', 'Machine wash or professional dry clean ', 'Unlined ', 'No ', '3 Piece Set ']",,,
DAZY High Waist Pleated Skirt,0,//img.ltwebstatic.com/images3_pi/2021/09/23/16323601028fa497c144d9d1652657d57f340b8343_thumbnail_405x552.jpg,67,40,"['Multicolor ', 'Casual ', 'Plain ', 'Track Shorts ', 'Elastic Waist ', 'Tie Front ', 'High Waist ', 'Short ', 'Regular Fit ', 'Slight Stretch ', 'Fabric ', '95% Polyester, 5% Elastane ', 'Machine wash or professional dry clean ', 'No ']",,,
SHEIN LUNE Fake Button Tank Top,0,//img.ltwebstatic.com/images3_pi/2022/10/15/1665819834956604b011422536c7c141bb49db8b20_thumbnail_405x552.jpg,47,82,"['Black ', 'Casual ', 'Letter ', 'Round Neck ', 'Fabric ', 'Tee ', '95% Polyester, 5% Elastane ', 'Biker Shorts ', 'Half Sleeve ', 'Drop Shoulder ', 'Regular Fit ', 'Medium Stretch ', 'Machine wash or professional dry clean ', 'No ']",,,
SHEIN Clasi Allover Print Tie Neck Layer Hem Dress,0,//img.ltwebstatic.com/images3_pi/2023/02/26/16773882739b8b43c8e216f7e13d1e4f0c2b6c6d16_thumbnail_405x552.jpg,33,38,"['Beige ', 'Casual ', 'Plain ', 'Asymmetrical Neck ', 'Asymmetrical, Chain ', 'Short Sleeve ', 'Regular Sleeve ', 'Regular ', 'Regular Fit ', 'Slight Stretch ', 'Knitted Fabric ', '95% Polyester, 5% Elastane ', 'Machine wash or professional dry clean ', 'Semi-Sheer ']",,,
SHEIN EZwear Colorblock Raw Hem Denim Shorts,0,//img.ltwebstatic.com/images3_pi/2022/01/05/16413482241d4134f8458a5180601b4b087f4e5025_thumbnail_405x552.jpg,49,227,"['Multicolor ', 'Boho ', 'Geometric ', 'Wide Leg ', 'Zipper Fly ', 'Zipper ', 'High Waist ', 'Long ', 'Loose ', 'Non-Stretch ', 'Fabric ', '100% Polyester ', 'Machine wash or professional dry clean ', 'Lined ', 'No ', '100% Polyester ']",,,
SHEIN LUNE Batwing Sleeve Button Front Shirt,0,//img.ltwebstatic.com/images3_pi/2023/05/24/1684893689d32b749ff63c6232a966b3e4f402dd6e_thumbnail_405x552.jpg,59,14,"['Black ', 'Plain ', 'Straight Leg ', 'High Waist ', 'Button, Zipper ', 'Long ', 'Regular Fit ', 'Zipper Fly ', 'Non-Stretch ', 'Fabric ', '93% Polyester, 7% Elastane ', 'Machine wash or professional dry clean ', 'Unlined ', 'No ', '100% Polyester ']",,,
Plain Contrast Mesh One Shoulder One Piece Swimsuit,0,//img.ltwebstatic.com/images3_pi/2022/03/23/1648037329ef61759933a2e45c802c504040f0dd51_thumbnail_405x552.jpg,18,13,"['Medium Wash ', 'Plain ', 'Wide Leg ', 'Boyfriend Fit ', 'Zipper Fly ', 'Button, Pocket, Zipper ', 'High Waist ', 'Long ', 'Loose ', 'Non-Stretch ', 'Denim ', '85% Cotton, 15% Polyester ', 'Machine wash, do not dry clean ', 'Unlined ', 'No ']",,,
SHEIN Frenchy Solid Flare Leg Jeans,0,//img.ltwebstatic.com/images3_pi/2023/02/27/16774677020cee308db4fb103f85eb08136fa36f9a_thumbnail_405x552.jpg,58,190,"['Multicolor ', 'Casual ', 'Colorblock ', 'Regular ', 'Pullovers ', 'Round Neck ', 'Long Sleeve ', 'Drop Shoulder ', 'Regular Fit ', 'Slight Stretch ', 'Fabric ', '100% Acrylic ', 'Hand wash or professional dry clean ', 'No ']",,,
SHEIN Essnce Roll Up Hem Denim Shorts,0,//img.ltwebstatic.com/images3_pi/2023/03/23/16795511132a61fce2769a51c235bc03e2bebf1ae6_thumbnail_405x552.jpg,35,82,"['Multicolor ', 'Camo ', 'Straight Leg ', 'Cargo Pants ', 'Zipper Fly ', 'Button, Pocket, Zipper ', 'Drop Waist ', 'Long ', 'Regular Fit ', 'Non-Stretch ', 'Woven Fabric ', '100% Cotton ', 'Machine wash, do not dry clean ', 'Unlined ', 'No ']",,,
Tie Dye Tankini Set Tie Back Halter Top & High Waist Bikini 2 Piece Swimsuit,0,//img.ltwebstatic.com/images3_pi/2021/09/26/163262022475b49813539c46ec63f78f0b38319367_thumbnail_405x552.jpg,46,128,"['Khaki ', 'Casual ', 'Plaid ', 'Shirt ', 'Collar ', 'Button ', 'Long Sleeve ', 'Drop Shoulder ', 'Long ', 'Regular Fit ', 'Non-Stretch ', 'Fabric ', '100% Polyester ', 'Machine wash or professional dry clean ', 'No ']",,,
SHEIN VCAY Ditsy Floral Puff Sleeve Button Detail Wrap Hem Dress,0,//img.ltwebstatic.com/images3_pi/2023/06/09/16862811724e836739c67afe45266fe313929d1896_thumbnail_405x552.jpg,29,17,"['Pink ', 'Boho ', 'Paisley ', 'High Waist ', 'Midi ', 'Skinny ', 'Straight ', 'High Stretch ', 'Fabric ', '95% Polyester, 5% Elastane ', 'Machine wash or professional dry clean ', 'Yes ', 'No ']",,,
SHEIN LUNE Leopard Patched Pocket Button Front Corduroy Shirt,0,//img.ltwebstatic.com/images3_pi/2021/10/11/16338853995941848443250ab03154185b4ef3b328_thumbnail_405x552.jpg,39,129,"['Multicolor ', 'Casual ', 'Striped, Polka Dot ', 'Top ', 'Round Neck ', 'Three Quarter Length Sleeve ', 'Regular Sleeve ', 'Regular ', 'Regular Fit ', 'Non-Stretch ', 'Woven Fabric ', '95% Polyester, 5% Elastane ', 'Machine wash or professional dry clean ', 'No ']",,,
SHEIN Privé Twist Back Drop Shoulder Sweater,0,//img.ltwebstatic.com/images3_pi/2022/10/07/16651255480ef17976b71378a458512d3457d97dde_thumbnail_405x552.jpg,45,56,"['Multicolor ', 'Boho ', 'Floral, Butterfly ', 'Cami ', 'Spaghetti Strap ', 'Regular ', 'Regular Fit ', 'Non-Stretch ', 'Fabric ', '100% Polyester ', 'Machine wash or professional dry clean ', 'No ']",,,
3pack Halter Triangle Bikini Swimsuit With Palm Print Beach Skirt,0,//img.ltwebstatic.com/images3_pi/2021/11/30/16382423846799e29b60ce901cae10b8c1264ce266_thumbnail_405x552.jpg,31,166,"['Multicolor ', 'Boho ', 'Graphic ', 'Wide Leg ', 'Elastic Waist ', 'Knot ', 'High Waist ', 'Long ', 'Loose ', 'Non-Stretch ', 'Fabric ', '100% Polyester ', 'Machine wash, do not dry clean,wash with the soft detergent ', 'Lined ', 'No ', '100% Polyester ']",,,
SHEIN Coolane Flap Pocket Side Drawstring Waist Cargo Pants,0,//img.ltwebstatic.com/images3_pi/2023/03/28/16799859938fb11518d1fbc0957cdd7109f4dc2162_thumbnail_405x552.jpg,27,17,"['Light Wash ', 'Plain ', 'Wide Leg ', 'Zipper Fly ', 'Button, Pocket, Ripped, Zipper ', 'High Waist ', 'Extra Long ', 'Loose ', 'Non-Stretch ', 'Denim ', '86% Cotton, 8% Viscose, 6% Polyester ', 'Machine wash, do not dry clean ', 'Unlined ', 'No ']",,,
SHEIN VCAY Allover Print Batwing Sleeve Blouse,0,//img.ltwebstatic.com/images3_pi/2022/03/23/1648027527b4b1b344aa3e0f4c27c186a055825d27_thumbnail_405x552.jpg,41,97,"['Green ', 'Boho ', 'Paisley, Ditsy Floral ', 'Tie Side, Thongs ', 'Triangle ', 'Spaghetti Strap ', 'High Stretch ', 'Machine wash, do not dry clean ', 'Removable Padding ', 'Fabric ', '82% Polyester, 18% Elastane ', 'Lined ']",,,
SHEIN Frenchy One Shoulder Ruched Bodycon Dress,0,//img.ltwebstatic.com/images3_pi/2021/07/06/16255634658d1127ae14592a392e44ee9f4651e9b1_thumbnail_405x552.jpg,37,182,"['Burgundy ', 'Casual ', 'Plain ', 'Pocket ', 'Spaghetti Strap ', 'Cami ', 'Sleeveless ', 'Natural ', 'Straight ', 'Long ', 'Loose ', 'Slight Stretch ', 'Fabric ', '95% Polyester, 5% Elastane ', 'Machine wash or professional dry clean ', 'No ']",,,
SHEIN ICON Floral High Waist Straight Leg Jeans,0,//img.ltwebstatic.com/images3_pi/2021/08/11/1628650305cfdb6f9925c5e739f550010e27b0d588_thumbnail_405x552.jpg,18,95,"['White ', 'Casual ', 'Plain ', 'Tank ', 'Round Neck ', 'Sleeveless ', 'Natural ', 'Slim Fit ', 'Medium Stretch ', 'Machine wash, do not dry clean ', 'Semi-Sheer ']",,,
ROMWE Geo Pattern Drop Shoulder Sweater,0,//img.ltwebstatic.com/images3_pi/2022/08/18/1660804899893ab8ef069c0a085874da2a2afb4821_thumbnail_405x552.jpg,27,43,"['White ', 'Plain ', 'Knot ', 'Regular Fit ', 'Non-Stretch ', 'Fabric ', '100% Polyester ', 'Machine wash or professional dry clean ', 'No ']",,,
Plain Drawstring Bikini Swimsuit,0,//img.ltwebstatic.com/images3_pi/2021/12/21/1640050060f2bf96d22046c48cae47ec0bca81230a_thumbnail_405x552.jpg,37,130,"['Black and White ', 'Casual ', 'Striped ', 'Collar ', 'Half Sleeve ', 'Regular Sleeve ', 'Regular ', 'Regular Fit ', 'Medium Stretch ', 'Fabric ', '100% Viscose ', 'Machine wash or professional dry clean ', 'No ']",,,
SHEIN Essnce One Shoulder Rib-knit Crop Top,0,//img.ltwebstatic.com/images3_pi/2022/03/21/1647855070f77a130a9d3e797d7f56edaaf37e7881_thumbnail_405x552.jpg,41,158,"['Navy Blue ', 'Casual ', 'Plain ', 'Ruched ', 'Round Neck ', 'Tank ', 'Sleeveless ', 'Natural ', 'Wrap ', 'Short ', 'Slim Fit ', 'Slight Stretch ', 'Knitted Fabric ', '95% Polyester, 5% Elastane ', 'Machine wash, do not dry clean ', 'No ']",,,
SHEIN LUNE Allover Butterfly Print Top,0,//img.ltwebstatic.com/images3_pi/2022/04/27/16510249086bfbd8a7fe0f795235801d179ffbff6f_thumbnail_405x552.jpg,14,314,"['Mint Green ', 'Boho ', 'Ditsy Floral ', 'Shirred ', 'Round Neck ', 'A Line ', 'Short Sleeve ', 'Regular Sleeve ', 'High Waist ', 'Flared ', 'Short ', 'Regular Fit ', 'Non-Stretch ', 'Fabric ', '100% Polyester ', 'Machine wash or professional dry clean ', 'Unlined ', 'No ']",,,
SHEIN Essnce Off Shoulder Frill Trim Dress,0,//img.ltwebstatic.com/images3_pi/2022/02/28/16460122197b9e4487cc780ca8046fc8239fb3809f_thumbnail_405x552.jpg,42,96,"['Multicolor ', 'Boho ', 'Geometric ', 'Pleated ', 'High Waist ', 'Maxi ', 'Regular Fit ', 'Pleated ', 'Non-Stretch ', 'Woven Fabric ', '95% Polyester, 5% Elastane ', 'Machine wash or professional dry clean ', 'No ']",,,
Fairycore Rhinestone Heart Pattern Cami Top,0,//img.ltwebstatic.com/images3_pi/2023/03/03/16778292628bebeda21c9fb9d827cef6597373469c_thumbnail_405x552.jpg,26,184,"['White ', 'Plain ', 'Skinny ', 'Zipper Fly ', 'Button, Pocket, Zipper ', 'High Waist ', 'Long ', 'Skinny ', 'Slight Stretch ', 'Denim ', '98% Cotton, 2% Elastane ', 'Machine wash, do not dry clean ', 'Unlined ', 'No ']",,,
SHEIN EZwear 4pack Kangaroo Pocket Drawstring Thermal Lined Hoodie,0,//img.ltwebstatic.com/images3_pi/2021/12/02/16384494017176bfa1373d8fead30845fa3be36f2a_thumbnail_405x552.jpg,23,53,"['Dark Green ', 'Tropical ', 'Ruched ', 'High Waist ', 'Wireless Bra ', 'Spaghetti Strap ', 'High Stretch ', 'Machine wash, do not dry clean ', 'Removable Padding ', 'Fabric ', '82% Polyester, 18% Elastane ']",,,
SHEIN VCAY Ditsy Floral Shirred Waist Dress,0,//img.ltwebstatic.com/images3_pi/2022/06/08/16546698296ab3b98998590107e75bea8e23615052_thumbnail_405x552.jpg,57,100,"['Black ', 'Casual ', 'Geometric ', 'Button Front ', 'V neck ', 'Regular ', 'Long Sleeve ', 'Drop Shoulder ', 'Regular Fit ', 'Medium Stretch ', 'Machine wash or professional dry clean ', 'No ']",,,
